2016;04;12;15500;31.000;223.07;
2016;04;12;15300;150.000;181.86;
2016;04;12;15200;7.000;562.05;
2016;04;12;12600;1.992;328.51;
2016;04;13;15100;17.000;201.04;
2016;04;13;15100;16.000;201.04;
2016;04;13;12500;1.997;416.59;
2016;04;13;15700;178.000;159.45;
2016;04;13;15200;4.000;566.38;
2016;04;13;12800;1.414;193.58;
2016;04;13;15400;246.000;160.60;
2016;04;14;15800;2.000;116.37;
2016;04;14;15700;50.000;159.91;
2016;04;14;15600;2.000;162.53;
2016;04;14;12200;17.093;345.55;
2016;04;14;15700;85.000;159.91;
2016;04;14;15300;3.000;181.80;
2016;04;14;15100;16.000;201.04;
2016;04;15;12400;1.316;150.99;
2016;04;15;12500;2.515;416.59;
2016;04;15;15700;30.000;159.91;
2016;04;15;12600;1.953;329.90;
2016;04;15;15800;1.000;116.21;
2016;04;15;15200;14.000;565.15;
2016;04;15;12400;2.967;150.99;
2016;04;16;15300;15.000;181.86;
2016;04;16;12500;2.579;416.59;
2016;04;16;12700;0.824;69.42;
2016;04;16;15600;7.000;162.28;
2016;04;16;12800;1.443;193.27;
2016;04;16;12200;16.362;345.55;
2016;04;16;15800;1.000;116.41;
2016;04;18;12500;1.144;416.59;
2016;04;18;12800;5.315;193.19;
2016;04;18;15400;30.000;160.86;
2016;04;18;15400;301.000;160.60;
2016;04;18;12300;2.130;240.35;
2016;04;18;12200;10.989;345.55;
2016;04;18;12300;0.677;240.35;
2016;04;19;15500;24.000;223.58;
2016;04;19;12600;0.258;330.60;
2016;04;19;12800;4.721;193.42;
2016;04;19;12300;9.853;240.35;
2016;04;19;12300;1.480;240.35;
2016;04;19;15300;122.000;181.86;
2016;04;19;15800;2.000;116.41;
2016;04;20;15400;162.000;160.60;
2016;04;20;12500;1.735;417.02;
2016;04;20;12300;0.255;240.35;
2016;04;20;12400;4.327;150.99;
2016;04;20;12400;2.998;150.99;
2016;04;20;12300;10.291;240.35;
2016;04;20;15200;17.000;566.38;
2016;04;21;15700;126.000;159.91;
2016;04;21;15100;3.000;200.70;
2016;04;21;12400;5.138;150.99;
2016;04;21;15300;87.000;181.86;
2016;04;21;15800;1.000;116.41;
2016;04;21;12600;0.372;330.60;
2016;04;21;12100;13.819;91.54;
2016;04;22;12700;3.914;69.42;
2016;04;22;15200;13.000;562.67;
2016;04;22;15800;2.000;116.41;
2016;04;22;15600;3.000;161.87;
2016;04;22;12200;18.701;345.55;
2016;04;22;12800;0.020;193.50;
2016;04;22;15200;6.000;566.38;
2016;04;23;12200;13.610;345.31;
2016;04;23;12100;13.957;91.54;
2016;04;23;15400;17.000;161.06;
2016;04;23;12300;2.857;240.35;
2016;04;23;12100;14.245;91.54;
2016;04;23;12700;0.708;69.42;
2016;04;23;12700;0.455;69.69;
2016;04;25;15100;7.000;201.04;
2016;04;25;12100;14.777;91.54;
2016;04;25;12300;14.239;240.35;
2016;04;25;15300;73.000;181.86;
2016;04;25;15300;55.000;181.86;
2016;04;25;12500;3.644;416.59;
2016;04;25;15300;87.000;181.86;
2016;04;26;12400;2.470;149.95;
2016;04;26;15400;11.000;160.48;
2016;04;26;12700;2.307;69.42;
2016;04;26;15800;2.000;116.09;
2016;04;26;15400;174.000;160.60;
2016;04;26;15600;5.000;162.28;
2016;04;26;15500;21.000;224.48;
2016;04;27;15200;18.000;563.29;
2016;04;27;15500;21.000;223.58;
2016;04;27;12300;5.567;240.35;
2016;04;27;15300;87.000;181.92;
2016;04;27;15100;8.000;201.04;
2016;04;27;12100;2.685;91.54;
2016;04;27;15700;199.000;159.91;
2016;04;28;15500;30.000;223.58;
2016;04;28;15800;2.000;116.68;
2016;04;28;12800;0.423;193.50;
2016;04;28;12600;3.090;330.25;
2016;04;28;15400;140.000;160.54;
2016;04;28;12200;8.927;346.49;
2016;04;28;12700;6.353;69.42;
2016;04;29;12500;1.784;416.17;
2016;04;29;12600;2.455;328.86;
2016;04;29;12500;2.247;416.59;
2016;04;29;15100;16.000;201.04;
2016;04;29;12600;3.861;330.60;
2016;04;29;15800;2.000;116.41;
2016;04;29;15500;28.000;223.45;
2016;04;30;15400;48.000;160.60;
2016;04;30;15700;12.000;159.97;
2016;04;30;15500;17.000;222.68;
2016;04;30;15300;68.000;181.86;
2016;04;30;15700;116.000;159.91;
2016;04;30;12300;4.599;240.35;
2016;04;30;15300;139.000;182.25;
2016;05;02;15800;1.000;116.41;
2016;05;02;12500;2.135;416.59;
2016;05;02;15400;252.000;160.54;
2016;05;02;12300;6.235;241.57;
2016;05;02;12500;1.609;416.59;
2016;05;02;15400;275.000;160.54;
2016;05;02;12200;19.467;345.55;
2016;05;03;12700;2.851;69.42;
2016;05;03;12600;1.802;330.60;
2016;05;03;15300;90.000;181.86;
2016;05;03;12200;10.487;345.55;
2016;05;03;12500;0.534;416.59;
2016;05;03;12600;0.856;330.60;
2016;05;03;15400;118.000;160.60;
2016;05;04;12100;0.943;91.54;
2016;05;04;15300;138.000;181.86;
2016;05;04;15100;18.000;201.04;
2016;05;04;12100;2.735;91.56;
2016;05;04;15200;13.000;568.86;
2016;05;04;15500;5.000;223.71;
2016;05;04;15100;1.000;201.04;
2016;05;05;12300;12.467;240.35;
2016;05;05;15800;1.000;116.13;
2016;05;05;15500;14.000;223.58;
2016;05;05;12800;3.947;193.35;
2016;05;05;12500;0.967;416.59;
2016;05;05;12800;2.992;193.50;
2016;05;05;15300;138.000;181.75;
2016;05;06;15500;24.000;223.58;
2016;05;06;15100;14.000;201.04;
2016;05;06;15300;85.000;182.25;
2016;05;06;15300;73.000;181.86;
2016;05;06;15200;9.000;566.38;
2016;05;06;12300;9.654;241.57;
2016;05;06;12300;1.314;240.35;
2016;05;07;12500;1.541;417.45;
2016;05;07;15400;367.000;160.60;
2016;05;07;12800;4.540;193.19;
2016;05;07;15200;23.000;566.38;
2016;05;07;12700;5.492;69.42;
2016;05;07;12800;5.339;193.50;
2016;05;07;15200;22.000;566.38;
2016;05;09;15300;119.000;181.86;
2016;05;09;15200;4.000;566.38;
2016;05;09;15700;13.000;159.39;
2016;05;09;15100;15.000;201.04;
2016;05;09;15500;12.000;223.58;
2016;05;09;15200;20.000;564.53;
2016;05;09;12200;8.674;345.55;
2016;05;10;12200;15.851;346.97;
2016;05;10;12200;0.424;345.07;
2016;05;10;12500;0.253;416.59;
2016;05;10;12400;1.443;151.74;
2016;05;10;15100;17.000;201.04;
2016;05;10;15400;198.000;160.60;
2016;05;10;12300;0.433;241.57;
2016;05;11;15500;7.000;222.81;
2016;05;11;12400;7.809;150.99;
2016;05;11;15300;77.000;181.86;
2016;05;11;15600;1.000;162.19;
2016;05;11;15300;151.000;181.80;
2016;05;11;12600;1.089;330.60;
2016;05;11;12600;1.104;331.64;
2016;05;12;12400;1.610;150.99;
2016;05;12;12300;2.010;240.35;
2016;05;12;12200;14.850;344.36;
2016;05;12;12600;3.803;329.90;
2016;05;12;15700;62.000;159.39;
2016;05;12;15700;20.000;159.91;
2016;05;12;15500;9.000;223.58;
2016;05;13;15200;10.000;566.38;
2016;05;13;12700;6.706;69.15;
2016;05;13;12700;4.545;69.42;
2016;05;13;12500;2.074;415.31;
2016;05;13;15800;1.000;116.41;
2016;05;13;15500;13.000;223.58;
2016;05;13;12100;14.943;91.54;
2016;05;14;15500;1.000;223.58;
2016;05;14;15800;2.000;116.41;
2016;05;14;12100;4.887;91.59;
2016;05;14;12600;0.742;330.60;
2016;05;14;12800;1.872;193.74;
2016;05;14;15500;17.000;223.58;
2016;05;14;15500;21.000;223.71;
2016;05;16;15700;203.000;159.97;
2016;05;16;12800;2.545;193.19;
2016;05;16;12800;4.980;193.50;
2016;05;16;15800;1.000;116.41;
2016;05;16;15800;2.000;116.41;
2016;05;16;12700;2.288;69.73;
2016;05;16;12300;9.917;240.35;
2016;05;17;15200;13.000;566.38;
2016;05;17;15700;162.000;159.91;
2016;05;17;12800;1.207;193.50;
2016;05;17;12600;3.473;330.60;
2016;05;17;15700;184.000;159.91;
2016;05;17;15400;53.000;160.60;
2016;05;17;12400;4.575;150.99;
2016;05;18;12800;4.599;193.50;
2016;05;18;12200;4.003;346.49;
2016;05;18;12100;4.525;91.54;
2016;05;18;15200;11.000;570.72;
2016;05;18;12300;8.654;240.35;
2016;05;18;15800;2.000;116.41;
2016;05;18;12600;3.622;328.51;
2016;05;19;15500;19.000;223.58;
2016;05;19;15400;275.000;160.60;
2016;05;19;15600;6.000;162.28;
2016;05;19;15200;18.000;562.67;
2016;05;19;12800;2.166;193.50;
2016;05;19;15800;1.000;116.41;
2016;05;19;15200;9.000;571.34;
2016;05;20;15200;7.000;561.43;
2016;05;20;15700;10.000;159.91;
2016;05;20;15600;5.000;162.19;
2016;05;20;15800;2.000;116.41;
2016;05;20;15400;140.000;160.41;
2016;05;20;12800;0.770;193.50;
2016;05;20;15800;1.000;116.53;
2016;05;21;12100;12.981;91.54;
2016;05;21;12600;0.714;329.21;
2016;05;21;15500;28.000;223.58;
2016;05;21;15200;21.000;567.62;
2016;05;21;15400;218.000;160.22;
2016;05;21;15800;2.000;116.21;
2016;05;21;15100;7.000;200.87;
2016;05;23;12100;10.298;91.54;
2016;05;23;15800;1.000;116.41;
2016;05;23;12100;5.157;91.49;
2016;05;23;15700;189.000;159.91;
2016;05;23;15800;2.000;116.33;
2016;05;23;12100;10.360;91.54;
2016;05;23;12500;1.477;416.59;
2016;05;24;12500;3.508;418.09;
2016;05;24;15600;8.000;162.28;
2016;05;24;12600;1.266;328.86;
2016;05;24;12500;3.107;416.59;
2016;05;24;15100;3.000;201.04;
2016;05;24;15400;261.000;160.60;
2016;05;24;12700;5.826;69.42;
2016;05;25;12400;7.009;150.99;
2016;05;25;15700;91.000;159.91;
2016;05;25;15700;106.000;159.91;
2016;05;25;12700;2.291;69.30;
2016;05;25;15400;65.000;160.60;
2016;05;25;12600;0.971;330.60;
2016;05;25;15300;12.000;181.86;
2016;05;26;15100;3.000;201.04;
2016;05;26;15700;93.000;159.91;
2016;05;26;15400;18.000;161.12;
2016;05;26;12600;3.240;330.60;
2016;05;26;12500;0.342;416.59;
2016;05;26;12600;0.560;330.60;
2016;05;26;12800;3.643;193.03;
2016;05;27;12500;2.198;416.59;
2016;05;27;15600;2.000;162.28;
2016;05;27;15500;2.000;223.58;
2016;05;27;12400;0.100;150.99;
2016;05;27;12500;2.024;415.10;
2016;05;27;12400;3.938;151.89;
2016;05;27;15400;84.000;160.60;
2016;05;28;15200;4.000;566.38;
2016;05;28;12200;3.192;345.55;
2016;05;28;12600;3.382;329.21;
2016;05;28;12300;4.300;241.05;
2016;05;28;15400;333.000;160.60;
2016;05;28;15500;13.000;223.58;
2016;05;28;15500;29.000;223.58;
2016;05;30;12700;4.117;69.42;
2016;05;30;12500;0.295;416.59;
2016;05;30;12600;0.695;330.60;
2016;05;30;12200;12.219;345.55;
2016;05;30;15800;1.000;116.41;
2016;05;30;12700;6.716;69.42;
2016;05;30;12400;6.608;150.99;
2016;05;31;15500;15.000;224.48;
2016;05;31;12700;6.332;69.42;
2016;05;31;12500;2.943;416.59;
2016;05;31;15400;309.000;160.60;
2016;05;31;12300;10.519;241.40;
2016;05;31;15600;6.000;162.28;
2016;05;31;12800;5.436;193.50;
2016;06;01;12100;9.729;91.54;
2016;06;01;12700;6.533;69.42;
2016;06;01;15600;5.000;162.36;
2016;06;01;15800;1.000;116.41;
2016;06;01;15600;3.000;162.28;
2016;06;01;12800;1.429;193.50;
2016;06;01;15100;9.000;201.04;
2016;06;02;12200;24.288;345.55;
2016;06;02;15500;22.000;223.58;
2016;06;02;15800;2.000;116.41;
2016;06;02;12400;3.912;150.99;
2016;06;02;12700;5.018;69.42;
2016;06;02;15700;37.000;159.97;
2016;06;02;15300;105.000;181.86;
2016;06;03;15300;147.000;182.25;
2016;06;03;12400;3.864;150.99;
2016;06;03;12100;2.159;91.54;
2016;06;03;15300;124.000;181.75;
2016;06;03;12800;4.525;193.50;
2016;06;03;15300;26.000;181.86;
2016;06;03;15400;5.000;160.60;
2016;06;04;12100;9.283;91.54;
2016;06;04;15600;5.000;162.61;
2016;06;04;12400;3.015;150.99;
2016;06;04;12800;3.053;193.50;
2016;06;04;15300;97.000;181.86;
2016;06;04;15700;88.000;160.29;
2016;06;04;12100;6.466;91.54;
2016;06;06;15200;9.000;567.00;
2016;06;06;15200;1.000;566.38;
2016;06;06;12700;5.861;69.42;
2016;06;06;15600;5.000;162.28;
2016;06;06;12200;19.953;345.55;
2016;06;06;15800;1.000;116.41;
2016;06;06;15400;269.000;160.28;
2016;06;07;12100;6.988;91.54;
2016;06;07;12500;2.372;416.59;
2016;06;07;12100;1.921;91.54;
2016;06;07;12400;8.302;150.99;
2016;06;07;15600;1.000;162.28;
2016;06;07;12400;5.824;150.99;
2016;06;07;12600;3.203;330.60;
2016;06;08;15200;22.000;566.38;
2016;06;08;15200;13.000;566.38;
2016;06;08;15800;2.000;116.49;
2016;06;08;12800;0.340;193.50;
2016;06;08;12200;6.432;345.55;
2016;06;08;15500;18.000;223.58;
2016;06;08;12400;6.850;150.25;
2016;06;09;15600;7.000;162.28;
2016;06;09;12200;5.326;346.97;
2016;06;09;15100;6.000;200.70;
2016;06;09;15500;5.000;223.58;
2016;06;09;15800;1.000;116.64;
2016;06;09;12600;0.878;329.90;
2016;06;09;12800;2.655;193.50;
2016;06;10;12100;1.580;91.54;
2016;06;10;12300;3.017;240.35;
2016;06;10;15600;8.000;162.28;
2016;06;10;15100;10.000;201.04;
2016;06;10;12300;3.620;240.35;
2016;06;10;15200;4.000;562.05;
2016;06;10;12500;1.969;416.59;
2016;06;11;12400;6.965;151.29;
2016;06;11;15300;115.000;181.86;
2016;06;11;12300;14.006;240.35;
2016;06;11;15700;73.000;159.91;
2016;06;11;12700;0.577;69.42;
2016;06;11;12300;0.090;240.35;
2016;06;11;12100;7.514;91.54;
2016;06;13;12200;4.292;345.07;
2016;06;13;12600;0.320;330.60;
2016;06;13;12600;0.626;328.51;
2016;06;13;12800;3.522;193.50;
2016;06;13;15100;13.000;201.04;
2016;06;13;12500;3.572;416.59;
2016;06;13;15300;8.000;181.58;
2016;06;14;12600;3.414;327.82;
2016;06;14;15800;2.000;116.56;
2016;06;14;12700;4.875;69.34;
2016;06;14;12600;3.970;330.60;
2016;06;14;12500;2.246;416.59;
2016;06;14;15700;12.000;159.65;
2016;06;14;15500;17.000;223.97;
2016;06;15;15500;5.000;223.58;
2016;06;15;12700;2.103;69.42;
2016;06;15;15100;6.000;201.04;
2016;06;15;12800;2.596;193.50;
2016;06;15;15400;211.000;161.12;
2016;06;15;15400;150.000;160.60;
2016;06;15;12400;2.086;150.99;
2016;06;16;12300;11.450;239.13;
2016;06;16;15200;18.000;566.38;
2016;06;16;15200;16.000;564.53;
2016;06;16;15200;18.000;564.53;
2016;06;16;15700;131.000;159.91;
2016;06;16;15300;52.000;181.86;
2016;06;16;12500;0.446;416.59;
2016;06;17;12800;3.241;193.50;
2016;06;17;15400;84.000;160.60;
2016;06;17;15500;8.000;223.58;
2016;06;17;15500;29.000;222.56;
2016;06;17;12600;0.134;330.60;
2016;06;17;12700;0.218;69.19;
2016;06;17;12300;1.890;240.35;
2016;06;18;15500;24.000;222.81;
2016;06;18;15500;12.000;223.97;
2016;06;18;15300;25.000;181.86;
2016;06;18;12100;0.478;91.63;
2016;06;18;15600;4.000;162.44;
2016;06;18;12700;1.024;69.42;
2016;06;18;12700;5.895;69.42;
2016;06;20;12200;20.242;345.55;
2016;06;20;15500;31.000;223.07;
2016;06;20;15100;2.000;201.04;
2016;06;20;12600;2.351;330.60;
2016;06;20;15600;2.000;162.28;
2016;06;20;15400;13.000;160.67;
2016;06;20;15100;15.000;201.04;
2016;06;21;15600;3.000;162.28;
2016;06;21;15500;20.000;223.58;
2016;06;21;12500;3.359;416.59;
2016;06;21;12600;3.132;330.60;
2016;06;21;12800;4.570;193.58;
2016;06;21;15200;4.000;567.00;
2016;06;21;12100;10.166;91.54;
2016;06;22;15200;21.000;566.38;
2016;06;22;15800;1.000;116.41;
2016;06;22;15200;17.000;566.38;
2016;06;22;15700;48.000;160.36;
2016;06;22;15800;1.000;116.21;
2016;06;22;12200;7.080;344.83;
2016;06;22;12700;0.999;69.26;
2016;06;23;15100;12.000;201.04;
2016;06;23;12800;3.264;193.27;
2016;06;23;15100;3.000;201.04;
2016;06;23;15100;15.000;201.04;
2016;06;23;15100;3.000;200.65;
2016;06;23;15300;72.000;181.86;
2016;06;23;15400;242.000;160.09;
2016;06;24;12200;19.463;345.55;
2016;06;24;15300;61.000;181.86;
2016;06;24;12400;0.850;150.99;
2016;06;24;12100;13.844;91.54;
2016;06;24;15200;2.000;567.00;
2016;06;24;12600;2.543;328.86;
2016;06;24;12200;7.634;345.55;
2016;06;25;12200;16.914;345.55;
2016;06;25;12100;16.461;91.54;
2016;06;25;15400;204.000;160.60;
2016;06;25;15400;169.000;160.60;
2016;06;25;15100;2.000;201.04;
2016;06;25;15400;105.000;160.60;
2016;06;25;15100;7.000;201.04;
2016;06;27;15100;11.000;201.04;
2016;06;27;12500;1.570;417.66;
2016;06;27;12800;0.885;193.50;
2016;06;27;12400;5.543;150.99;
2016;06;27;12600;3.826;330.60;
2016;06;27;15300;110.000;182.31;
2016;06;27;12600;1.389;330.60;
2016;06;28;15700;95.000;159.84;
2016;06;28;15100;3.000;201.04;
2016;06;28;12700;7.607;69.42;
2016;06;28;15600;8.000;162.28;
2016;06;28;15100;11.000;201.04;
2016;06;28;12600;2.262;330.60;
2016;06;28;12500;1.776;416.59;
2016;06;29;12800;1.987;193.66;
2016;06;29;15600;2.000;162.28;
2016;06;29;15200;3.000;566.38;
2016;06;29;15800;1.000;116.41;
2016;06;29;12300;3.226;239.48;
2016;06;29;12600;1.494;330.60;
2016;06;29;15500;14.000;223.58;
2016;06;30;12400;7.652;150.99;
2016;06;30;12500;2.398;416.59;
2016;06;30;15600;4.000;162.61;
2016;06;30;15700;44.000;159.91;
2016;06;30;12500;2.409;417.23;
2016;06;30;12500;1.056;416.59;
2016;06;30;12100;12.165;91.63;
2016;07;01;12100;13.343;91.54;
2016;07;01;15800;1.000;116.25;
2016;07;01;15100;13.000;201.04;
2016;07;01;15600;8.000;162.28;
2016;07;01;12400;5.592;150.99;
2016;07;01;12400;0.331;152.19;
2016;07;01;12700;5.928;69.58;
2016;07;02;12600;2.511;330.60;
2016;07;02;15400;366.000;160.73;
2016;07;02;15400;405.000;160.60;
2016;07;02;15500;21.000;222.81;
2016;07;02;15100;10.000;200.82;
2016;07;02;15700;102.000;159.91;
2016;07;02;12600;0.974;330.60;
2016;07;04;15600;3.000;162.28;
2016;07;04;12300;9.623;240.35;
2016;07;04;15800;2.000;116.41;
2016;07;04;15500;2.000;223.58;
2016;07;04;12600;2.513;330.60;
2016;07;04;15700;181.000;159.91;
2016;07;04;12400;0.427;152.04;
2016;07;05;15600;1.000;162.69;
2016;07;05;12400;4.366;150.99;
2016;07;05;15200;16.000;566.38;
2016;07;05;12500;1.234;416.59;
2016;07;05;15700;184.000;160.42;
2016;07;05;15500;25.000;223.58;
2016;07;05;15600;6.000;162.28;
2016;07;06;15500;16.000;223.58;
2016;07;06;15500;24.000;223.58;
2016;07;06;12700;0.308;69.42;
2016;07;06;12100;2.039;91.40;
2016;07;06;15300;24.000;181.86;
2016;07;06;12100;11.675;91.54;
2016;07;06;12200;19.339;347.44;
2016;07;07;15500;7.000;223.58;
2016;07;07;12600;1.722;329.90;
2016;07;07;12700;5.573;69.42;
2016;07;07;15800;1.000;116.41;
2016;07;07;12200;2.890;345.55;
2016;07;07;12800;2.052;193.50;
2016;07;07;15300;114.000;181.86;
2016;07;08;12600;1.289;330.60;
2016;07;08;12800;3.664;193.27;
2016;07;08;12300;13.243;241.40;
2016;07;08;15200;15.000;565.15;
2016;07;08;15200;21.000;567.00;
2016;07;08;12100;0.852;91.54;
2016;07;08;12100;14.306;91.54;
2016;07;09;12800;4.727;193.50;
2016;07;09;15700;108.000;159.91;
2016;07;09;15100;17.000;201.04;
2016;07;09;12500;1.840;416.59;
2016;07;09;12500;1.758;416.59;
2016;07;09;15500;9.000;223.58;
2016;07;09;12300;8.113;240.35;
2016;07;11;15700;66.000;159.65;
2016;07;11;12500;2.618;416.59;
2016;07;11;15300;114.000;181.53;
2016;07;11;12400;6.271;150.99;
2016;07;11;15300;91.000;181.86;
2016;07;11;12500;2.183;415.31;
2016;07;11;12500;2.519;418.09;
2016;07;12;15200;12.000;566.38;
2016;07;12;12800;4.078;193.50;
2016;07;12;15600;4.000;162.28;
2016;07;12;15100;9.000;201.32;
2016;07;12;15200;17.000;569.48;
2016;07;12;12500;0.672;417.87;
2016;07;12;15600;2.000;162.28;
2016;07;13;15600;2.000;162.28;
2016;07;13;15700;123.000;159.58;
2016;07;13;12800;4.532;193.50;
2016;07;13;15100;18.000;201.04;
2016;07;13;12400;4.845;151.89;
2016;07;13;15200;20.000;566.38;
2016;07;13;15800;1.000;116.41;
2016;07;14;15500;3.000;223.58;
2016;07;14;15600;1.000;162.28;
2016;07;14;12300;6.512;240.35;
2016;07;14;12700;7.308;69.30;
2016;07;14;12200;5.793;346.26;
2016;07;14;15200;14.000;566.38;
2016;07;14;15700;101.000;159.91;
2016;07;15;15600;3.000;162.36;
2016;07;15;15700;59.000;159.91;
2016;07;15;15600;1.000;162.53;
2016;07;15;12400;4.117;150.99;
2016;07;15;15300;95.000;181.58;
2016;07;15;15200;16.000;566.38;
2016;07;15;12600;0.930;330.60;
2016;07;16;12800;4.131;193.50;
2016;07;16;12600;3.543;330.60;
2016;07;16;12300;14.113;241.05;
2016;07;16;12800;3.717;193.50;
2016;07;16;15100;16.000;201.04;
2016;07;16;15300;34.000;181.86;
2016;07;16;12700;1.581;69.46;
2016;07;18;12500;2.927;416.59;
2016;07;18;15200;7.000;563.29;
2016;07;18;12700;4.528;69.42;
2016;07;18;12400;4.763;150.99;
2016;07;18;12400;0.394;150.99;
2016;07;18;12500;1.590;417.02;
2016;07;18;15500;10.000;223.58;
2016;07;19;15400;243.000;160.73;
2016;07;19;12100;17.073;91.54;
2016;07;19;15600;2.000;162.28;
2016;07;19;15400;301.000;160.60;
2016;07;19;12300;0.455;240.35;
2016;07;19;12300;5.825;241.22;
2016;07;19;12800;3.201;192.95;
2016;07;20;12700;1.657;69.42;
2016;07;20;15200;12.000;570.72;
2016;07;20;12100;1.093;91.54;
2016;07;20;12200;10.395;345.55;
2016;07;20;12200;1.322;345.55;
2016;07;20;15400;232.000;160.60;
2016;07;20;15100;14.000;201.04;
2016;07;21;15400;338.000;160.60;
2016;07;21;15500;27.000;223.58;
2016;07;21;12400;2.279;150.99;
2016;07;21;15100;14.000;201.04;
2016;07;21;15100;4.000;201.04;
2016;07;21;15400;77.000;160.73;
2016;07;21;12200;14.588;345.55;
2016;07;22;12400;2.261;150.99;
2016;07;22;12100;3.604;91.72;
2016;07;22;15300;155.000;181.64;
2016;07;22;12500;1.280;416.59;
2016;07;22;15600;5.000;162.28;
2016;07;22;15200;7.000;566.38;
2016;07;22;12600;3.423;329.56;
2016;07;23;15300;41.000;181.86;
2016;07;23;15600;6.000;161.78;
2016;07;23;15100;2.000;201.04;
2016;07;23;15800;2.000;116.41;
2016;07;23;15800;2.000;116.60;
2016;07;23;15800;2.000;116.41;
2016;07;23;15500;20.000;222.94;
2016;07;25;15600;1.000;162.94;
2016;07;25;12600;3.635;330.60;
2016;07;25;12200;4.862;345.55;
2016;07;25;12300;7.934;240.00;
2016;07;25;15200;11.000;566.38;
2016;07;25;15800;2.000;116.49;
2016;07;25;12600;2.974;330.60;
2016;07;26;15500;22.000;223.58;
2016;07;26;15800;1.000;116.41;
2016;07;26;15200;11.000;567.00;
2016;07;26;12100;11.605;91.54;
2016;07;26;12700;3.400;69.42;
2016;07;26;15600;5.000;162.28;
2016;07;26;12300;11.047;240.70;
2016;07;27;12800;4.082;193.66;
2016;07;27;15300;133.000;181.86;
2016;07;27;15300;85.000;181.64;
2016;07;27;12100;5.480;91.54;
2016;07;27;12400;6.871;150.99;
2016;07;27;12400;0.127;151.14;
2016;07;27;12500;3.579;415.74;
2016;07;28;12500;3.417;416.59;
2016;07;28;12200;13.412;347.20;
2016;07;28;15300;134.000;181.86;
2016;07;28;15100;14.000;201.04;
2016;07;28;12100;2.572;91.45;
2016;07;28;12600;1.764;330.60;
2016;07;28;15800;2.000;116.60;
2016;07;29;15300;26.000;181.86;
2016;07;29;15200;23.000;566.38;
2016;07;29;12700;3.733;69.62;
2016;07;29;12500;0.953;416.59;
2016;07;29;12400;7.146;150.99;
2016;07;29;12800;0.652;193.50;
2016;07;29;12700;0.324;69.42;
2016;07;30;15300;92.000;181.86;
2016;07;30;12500;2.649;416.17;
2016;07;30;15800;1.000;116.25;
2016;07;30;12700;5.183;69.42;
2016;07;30;12100;6.105;91.56;
2016;07;30;12300;14.360;240.87;
2016;07;30;15600;3.000;162.28;
2016;08;01;15400;15.000;160.35;
2016;08;01;12700;5.368;69.42;
2016;08;01;12600;1.331;330.60;
2016;08;01;15700;169.000;159.39;
2016;08;01;12800;3.747;193.50;
2016;08;01;12300;2.983;240.35;
2016;08;01;15300;3.000;181.86;
2016;08;02;12300;11.949;240.35;
